CreditScore,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Point Earned,BalanceToSalaryRatio,ActiveCredit,LowSatisfaction,Geography_Germany,Geography_Spain,Gender_Male,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,AgeCategory_Moyen,AgeCategory_Âgé,ProductCategory_2,ProductCategory_3+
452,8,0.0,1,1,149614.81,1,514,0.0,1,1,False,False,False,False,True,False,False,False,True,False
584,9,0.0,1,1,105818.51,3,951,0.0,1,0,False,False,True,False,True,False,True,False,False,False
523,5,0.0,1,1,121428.2,2,386,0.0,1,1,False,False,True,False,False,True,True,False,True,False
555,4,119817.33,0,1,43507.1,2,697,2.753908582539803,0,1,True,False,True,True,False,False,False,True,False,False
579,6,139729.54,0,1,135815.38,4,664,1.0288121359146813,0,0,True,False,True,False,False,True,False,False,False,False
594,6,0.0,1,0,19376.56,5,661,0.0,0,0,False,False,True,True,False,False,False,True,False,False
571,9,111577.01,0,1,189271.9,1,445,0.589503357321624,0,1,True,False,False,False,True,False,False,True,False,False
701,2,0.0,1,0,115650.63,1,528,0.0,0,1,False,True,False,False,False,False,False,False,True,False
687,8,100988.39,1,0,22247.27,2,594,4.539156977149235,0,1,False,True,True,False,False,True,False,False,True,False
586,2,132450.24,1,1,36176.63,3,423,3.661108812268797,1,0,False,True,True,False,False,False,False,False,False,False
707,9,162691.16,1,0,94912.78,3,932,1.7140942021274466,0,0,True,False,True,False,False,True,False,False,True,False
639,8,0.0,1,0,192247.35,2,740,0.0,0,1,False,False,True,False,True,False,False,False,True,False
637,1,135645.29,0,1,101382.86,5,823,1.3379377151353282,0,0,True,False,True,True,False,False,True,False,True,False
604,8,62094.71,0,0,9308.1,5,430,6.670323661793299,0,0,False,False,False,False,True,False,True,False,False,True
530,4,0.0,1,1,164844.37,2,885,0.0,1,1,False,True,True,False,True,False,True,False,True,False
642,8,134497.27,0,0,43250.54,3,999,3.109652743000596,0,0,True,False,True,True,False,False,False,False,False,False
476,10,0.0,1,0,26260.98,3,119,0.0,0,0,False,False,False,False,False,True,False,False,True,False
757,7,120911.75,1,1,131249.46,1,411,0.9212291522635426,1,1,False,False,True,False,False,True,False,False,True,False
707,3,56674.48,1,0,17987.4,4,845,3.150612617019857,0,0,False,True,False,False,False,False,False,False,False,False
609,6,0.0,0,1,22030.72,1,482,0.0,0,1,False,False,True,True,False,False,True,False,True,False
635,2,79064.85,0,1,113291.75,1,855,0.6978809323632802,0,1,True,False,False,False,True,False,True,False,True,False
584,10,0.0,1,0,19834.32,3,706,0.0,0,0,False,False,True,True,False,False,False,False,True,False
722,6,0.0,1,0,195486.28,5,543,0.0,0,0,False,False,True,False,False,False,False,False,True,False
748,5,105492.53,1,1,150057.2,4,811,0.7030107651564526,1,0,False,True,True,True,False,False,False,False,False,False
543,3,0.0,0,0,26019.59,2,255,0.0,0,1,False,False,False,False,False,False,True,False,True,False
434,4,108128.52,0,1,56784.11,1,695,1.904170300982071,0,1,False,False,True,False,True,False,True,False,False,False
706,5,112564.62,1,0,42334.38,5,819,2.65887822431262,0,0,False,False,False,False,True,False,False,False,False,False
703,6,0.0,0,0,33606.52,3,639,0.0,0,0,False,False,False,False,True,False,False,False,True,False
540,7,127801.88,0,1,84239.46,5,830,1.517108049979784,0,0,True,False,True,True,False,False,False,False,False,False
404,4,125456.07,1,0,83715.66,3,353,1.4985794942129798,0,0,True,False,False,False,True,False,True,False,False,False
605,2,0.0,1,0,66652.75,3,502,0.0,0,0,False,True,False,False,True,False,False,True,False,True
556,3,131764.96,1,1,108500.66,5,606,1.2144050146329557,1,0,False,True,True,False,False,True,True,False,False,False
532,0,0.0,1,0,94977.3,1,777,0.0,0,1,False,True,False,False,True,False,True,False,True,False
641,2,87505.47,0,1,7278.57,2,893,12.020692156267472,0,1,False,False,True,False,False,False,False,False,True,False
687,3,0.0,1,1,176450.19,2,508,0.0,1,1,False,True,True,False,False,True,False,False,True,False
625,7,141267.67,0,1,177397.49,2,358,0.7963296079915901,0,1,False,False,False,False,False,False,True,False,False,False
625,2,79468.96,1,1,84606.03,2,629,0.9392713584202165,1,1,False,False,False,False,True,False,True,False,False,False
678,1,0.0,0,1,130446.65,2,246,0.0,0,1,False,False,False,True,False,False,False,False,True,False
812,5,133050.97,1,0,89385.92,2,240,1.4884836618153976,0,1,False,False,True,False,False,True,False,False,True,False
576,7,130575.26,0,1,173629.78,3,233,0.7520282982084167,0,0,True,False,True,False,True,False,False,False,False,False
613,8,167795.6,0,1,44390.38,2,411,3.779914028354154,0,1,False,False,False,False,False,False,True,False,False,False
755,2,137430.82,0,0,176768.59,1,399,0.7774573669600071,0,1,True,False,True,False,False,True,True,False,True,False
770,8,0.0,1,0,100557.03,5,417,0.0,0,0,False,False,False,False,False,True,False,False,True,False
548,6,0.0,1,1,31728.35,4,855,0.0,1,0,False,True,True,True,False,False,False,False,False,False
535,5,122924.75,0,0,62390.59,4,244,1.9702134534478126,0,0,False,True,False,False,False,False,False,False,False,False
802,5,0.0,1,1,134626.3,2,349,0.0,1,1,False,True,True,False,True,False,True,False,True,False
720,1,162082.31,0,0,27145.73,5,692,5.9706016157378805,0,0,True,False,False,False,False,True,False,True,False,True
452,6,131698.57,1,0,151623.91,3,475,0.8685813564538967,0,0,False,False,False,True,False,False,False,False,True,False
601,2,0.0,1,1,118983.18,5,552,0.0,1,0,False,False,True,False,True,False,False,False,True,False
750,3,161801.47,0,1,153288.97,1,263,1.055525485457398,0,1,False,True,False,False,True,False,False,False,False,False
714,4,0.0,0,0,82500.84,4,327,0.0,0,0,False,False,False,True,False,False,False,False,True,False
485,7,182123.79,1,0,116828.51,4,583,1.5588851652292304,0,0,False,False,True,True,False,False,False,False,False,False
580,2,179334.83,1,1,169303.65,5,928,1.059243381679121,1,0,True,False,True,False,False,True,True,False,True,False
768,8,0.0,0,1,69080.46,5,334,0.0,0,0,False,False,False,True,False,False,True,False,True,False
777,4,0.0,1,1,62449.07,3,852,0.0,1,0,False,False,False,True,False,False,False,True,False,False
850,3,104911.35,1,1,42933.26,3,334,2.4435346038338612,1,0,True,False,False,False,True,False,False,False,True,False
591,4,129269.27,1,0,163504.33,1,290,0.7906119635366016,0,1,True,False,True,True,False,False,True,False,False,False
624,6,0.0,0,0,76551.7,5,566,0.0,0,0,False,True,True,True,False,False,False,False,True,False
793,9,0.0,1,0,88225.02,1,690,0.0,0,1,False,True,True,False,False,True,True,False,True,False
597,8,101993.12,0,1,94774.12,5,681,1.0761592282869175,0,0,False,True,False,False,False,True,True,False,False,False
591,9,131765.72,1,0,118782.06,5,597,1.1092972348077244,0,0,False,False,True,True,False,False,False,False,False,False
682,1,138778.15,0,1,168840.23,5,229,0.8219446754800352,0,0,False,False,True,False,False,True,True,False,False,False
756,5,155143.52,0,1,135034.57,1,518,1.1489085431342274,0,1,True,False,False,False,False,False,False,False,False,False
539,3,0.0,1,1,198161.07,4,449,0.0,1,0,False,False,False,False,True,False,False,False,True,False
725,6,124348.38,0,1,176984.34,5,309,0.7025914123734769,0,0,False,False,True,False,True,False,True,False,True,False
728,6,90425.15,1,1,11597.69,1,439,7.796151979232136,1,1,False,False,False,False,False,True,False,False,True,False
600,0,0.0,0,1,3756.23,2,964,0.0,0,1,False,False,True,True,False,False,False,False,True,False
695,2,0.0,1,1,99692.65,1,361,0.0,1,1,False,False,True,False,False,True,True,False,True,False
569,8,161546.68,0,1,178187.28,2,415,0.9066066522444686,0,1,False,True,True,False,True,False,True,False,True,False
485,6,102238.01,1,1,194010.12,4,784,0.5269698458521347,1,0,False,True,True,False,True,False,False,False,True,False
697,6,151553.19,1,1,44946.29,4,221,3.37179816625207,1,0,False,False,False,False,False,True,True,False,False,False
554,7,105701.91,0,1,179797.79,1,999,0.5878899963676062,0,1,True,False,False,False,False,False,True,False,False,False
693,4,0.0,0,0,156381.47,4,448,0.0,0,0,False,False,True,False,True,False,True,False,True,False
555,9,0.0,0,1,158918.03,3,554,0.0,0,0,False,True,False,False,False,True,False,False,True,False
812,4,115049.15,1,0,165038.41,2,223,0.6971010742222115,0,1,False,False,True,False,False,False,True,False,True,False
629,4,174588.8,0,1,158420.14,1,391,1.1020549403949496,0,1,False,True,True,False,False,False,False,False,True,False
759,6,0.0,1,1,140497.67,4,500,0.0,1,0,False,False,False,False,False,True,True,False,True,False
693,1,145118.83,0,1,77742.38,5,944,1.8666390630301897,0,0,False,True,True,True,False,False,False,False,False,False
830,4,0.0,0,1,81622.52,5,543,0.0,0,0,False,True,True,False,False,False,True,False,True,False
708,3,0.0,0,1,121457.88,5,552,0.0,0,0,False,False,True,False,False,False,False,False,False,False
721,7,0.0,0,1,53534.8,3,932,0.0,0,0,False,True,True,True,False,False,True,False,False,False
834,5,0.0,0,0,53437.1,5,709,0.0,0,0,False,True,True,True,False,False,False,False,True,False
753,4,0.0,1,1,861.4,5,464,0.0,1,0,False,False,False,False,True,False,True,False,True,False
536,8,65190.29,1,1,64308.49,2,390,1.0136962678447614,1,1,False,False,False,False,False,False,False,True,False,False
638,1,131762.94,1,1,47675.29,4,503,2.7636995244386675,1,0,False,False,True,False,True,False,True,False,False,False
663,5,216109.88,0,1,74176.71,2,251,2.9134072755818425,0,1,False,True,False,False,False,True,False,True,False,False
662,4,155187.3,1,0,48930.8,2,828,3.1715019680453196,0,1,False,True,True,True,False,False,True,False,False,False
537,5,100727.5,0,1,140857.76,3,649,0.7150957455539151,0,0,True,False,False,False,False,False,True,False,False,False
757,3,75381.15,1,1,199727.72,5,378,0.3774176793402571,1,0,False,False,True,True,False,False,False,False,False,False
606,0,137138.2,0,1,53784.22,4,765,2.549737641679257,0,0,True,False,False,False,False,True,True,False,True,False
462,9,69881.09,0,1,64421.02,3,456,1.084739193213749,0,0,True,False,False,False,False,True,False,False,True,False
644,5,86006.3,1,1,73922.95,2,274,1.1634429707828113,1,1,False,True,False,False,False,True,False,False,False,False
612,1,0.0,1,1,83256.26,1,298,0.0,1,1,False,True,True,False,False,True,False,False,False,False
537,3,0.0,1,1,20603.32,2,847,0.0,1,1,False,False,True,False,False,True,True,False,True,False
572,2,0.0,1,0,36099.7,4,991,0.0,0,0,False,False,False,True,False,False,True,False,True,False
769,10,0.0,0,0,187925.75,3,865,0.0,0,0,False,False,False,False,False,False,False,False,True,False
719,3,0.0,1,1,58320.06,4,489,0.0,1,0,False,False,True,False,False,True,False,True,True,False
693,1,0.0,1,1,3494.02,3,931,0.0,1,0,False,False,True,False,True,False,False,False,True,False
742,5,190125.43,0,0,21793.59,2,788,8.72351487226876,0,1,True,False,True,False,False,False,False,False,True,False
765,7,102708.77,1,0,9087.81,4,597,11.300574002537187,0,0,True,False,True,False,True,False,True,False,False,False
559,1,0.0,0,0,155639.76,1,839,0.0,0,1,False,False,True,False,False,False,False,False,True,False
484,5,0.0,1,1,74267.35,5,634,0.0,1,0,False,False,True,False,False,True,True,False,False,False
572,2,140431.98,1,0,26450.57,4,474,5.309022489024281,0,0,False,False,True,False,False,False,True,False,False,False
747,5,0.0,1,1,22750.17,3,339,0.0,1,0,False,False,True,False,False,False,True,False,True,False
631,9,112392.45,1,0,24472.23,2,549,4.59246490961757,0,1,False,False,True,False,False,False,False,False,True,False
545,7,0.0,0,1,156598.23,2,781,0.0,0,1,False,False,True,True,False,False,False,False,True,False
613,1,147856.82,0,0,107961.11,2,249,1.3695251046871908,0,1,True,False,True,False,False,True,True,False,False,True
635,8,0.0,1,1,60739.16,1,635,0.0,1,1,False,True,True,True,False,False,True,False,True,False
695,9,43134.65,0,1,77330.35,1,582,0.5577899519405778,0,1,False,False,True,True,False,False,True,False,False,False
526,1,0.0,0,1,168486.02,1,593,0.0,0,1,False,False,True,True,False,False,True,False,False,False
717,4,129722.57,0,0,41176.6,5,585,3.150318862682624,0,0,False,False,True,True,False,False,False,False,False,False
663,8,61274.7,1,0,136054.45,4,244,0.45036564136166535,0,0,False,True,False,False,True,False,False,False,True,False
713,1,63438.91,1,0,64375.4,5,658,0.9854373652456491,0,0,False,False,True,True,False,False,True,False,False,False
562,3,92347.96,1,1,163116.75,1,876,0.5661429243598567,1,1,False,False,True,False,False,False,True,False,False,False
729,4,97268.1,1,0,39356.38,3,309,2.4714068873487007,0,0,True,False,True,True,False,False,False,False,True,False
588,2,0.0,0,1,187816.59,2,889,0.0,0,1,False,True,True,False,False,False,True,False,True,False
669,10,0.0,1,0,176163.74,3,408,0.0,0,0,False,True,True,False,True,False,False,False,True,False
793,3,137817.52,0,0,83997.79,5,252,1.6407083959185602,0,0,False,False,True,False,True,False,True,False,False,False
761,7,0.0,1,1,166698.18,5,753,0.0,1,0,False,False,True,True,False,False,False,False,False,True
709,0,112949.71,0,0,155231.55,1,925,0.7276161475154536,0,1,True,False,True,False,False,True,False,False,False,False
691,1,128306.83,1,1,113580.79,2,459,1.1296426126054187,1,1,False,False,False,False,True,False,False,False,False,False
787,10,145988.65,1,1,79510.37,4,396,1.8360726270972316,1,0,False,False,False,False,False,False,True,False,True,False
629,6,129101.3,1,1,23971.33,1,330,5.385429785089726,1,1,False,False,False,False,False,False,True,False,False,False
513,2,0.0,1,1,114709.13,3,497,0.0,1,0,False,True,True,False,False,True,True,False,False,False
606,8,0.0,1,1,169741.96,4,814,0.0,1,0,False,False,False,True,False,False,False,True,True,False
540,4,0.0,1,1,186233.26,3,530,0.0,1,0,False,False,True,False,True,False,False,False,False,True
748,5,84009.47,1,1,137001.1,4,440,0.6131984108272793,1,0,False,False,True,False,False,True,False,False,False,False
735,9,127806.91,1,1,73069.59,2,895,1.7490882446686145,1,1,False,False,True,True,False,False,True,False,False,False
706,6,124923.35,1,1,50299.14,3,536,2.4835586938724226,1,0,True,False,False,False,False,False,False,False,True,False
819,1,120656.86,0,0,166164.3,3,991,0.7261254907011272,0,0,True,False,False,False,True,False,True,False,False,True
575,2,0.0,1,1,82222.86,1,934,0.0,1,1,False,True,True,False,True,False,False,False,True,False
632,2,0.0,0,0,57942.88,1,419,0.0,0,1,False,False,True,False,True,False,True,False,True,False
686,4,157731.6,1,0,162820.6,1,323,0.9687387914134242,0,1,True,False,False,True,False,False,True,False,True,False
499,6,77627.33,1,0,108222.68,4,545,0.7172859950798199,0,0,True,False,False,False,True,False,True,False,True,False
663,5,83195.12,1,1,48682.1,2,290,1.7089117167969994,1,1,False,False,True,True,False,False,True,False,False,False
702,5,138597.54,1,1,41536.59,4,476,3.336677452880632,1,0,True,False,False,True,False,False,False,True,True,False
583,4,55776.39,1,0,26920.43,3,574,2.071821221978179,0,0,False,False,False,True,False,False,True,False,True,False
590,10,84474.62,1,1,190937.09,3,690,0.4424189013307926,1,0,False,True,False,False,True,False,True,False,True,False
714,3,119545.48,1,0,65482.94,3,276,1.8255694449662008,0,0,True,False,True,False,True,False,False,False,True,False
632,2,100013.51,1,0,24275.32,5,839,4.1197969873522835,0,0,False,False,True,False,False,True,True,False,False,False
485,7,0.0,1,0,107067.37,1,829,0.0,0,1,False,True,False,False,False,False,False,False,False,False
666,5,64646.7,1,0,128019.48,3,580,0.5049715483022716,0,0,False,False,True,True,False,False,True,False,False,False
537,7,158411.95,1,1,117690.58,3,888,1.345992211167528,1,0,True,False,False,False,False,False,True,False,False,True
519,9,0.0,0,1,145562.4,2,833,0.0,0,1,False,False,True,False,True,False,True,False,True,False
850,3,109799.55,1,1,12457.76,3,974,8.813039981506988,1,0,False,True,True,False,True,False,True,False,True,False
712,5,0.0,0,0,151425.82,2,942,0.0,0,1,False,True,True,True,False,False,False,True,True,False
701,6,86167.82,1,0,153342.38,5,958,0.5619272250292122,0,0,False,False,False,False,False,False,True,False,False,False
805,8,42712.87,1,1,28861.69,4,796,1.479864489415228,1,0,True,False,False,True,False,False,False,False,True,False
551,5,0.0,1,0,183479.12,4,960,0.0,0,0,False,False,False,False,True,False,True,False,False,False
570,10,129674.89,1,0,80552.36,3,723,1.6098011305797797,0,0,False,False,True,False,False,False,True,False,True,False
574,3,134348.57,1,0,63163.99,4,596,2.1269467469242063,0,0,False,False,False,False,False,False,False,False,False,False
685,9,0.0,1,0,167033.83,5,980,0.0,0,0,False,False,True,False,True,False,False,False,False,False
358,8,143542.36,1,0,141959.11,4,976,1.0111457366439065,0,0,False,True,False,False,False,True,True,False,False,True
799,7,167658.33,1,1,111138.25,5,938,1.5085429315025969,1,0,True,False,True,False,False,False,False,False,True,False
603,3,0.0,1,1,198826.03,5,652,0.0,1,0,False,False,False,False,False,True,False,False,False,False
749,1,139290.41,1,0,182855.42,1,381,0.7617474409703525,0,1,False,False,True,False,False,True,True,False,False,False
587,10,0.0,1,1,170409.45,5,317,0.0,1,0,False,False,True,True,False,False,True,False,True,False
850,8,156652.13,0,0,25899.21,3,451,6.048295747408998,0,0,False,False,True,False,True,False,False,True,False,False
698,9,161993.89,0,0,90212.38,3,515,1.7956747657609105,0,0,False,True,False,False,False,False,True,False,False,False
581,1,121523.51,0,0,161655.55,3,875,0.7517388562356428,0,0,True,False,True,False,False,True,True,False,False,False
739,4,0.0,1,1,51637.67,1,457,0.0,1,1,False,True,True,False,False,False,False,True,False,False
531,6,75302.85,0,0,57034.35,1,505,1.3202838239793393,0,1,False,True,False,False,True,False,True,False,True,False
792,9,101609.77,0,0,161479.19,5,779,0.6292398466957464,0,0,True,False,False,False,False,False,False,True,False,False
667,3,106116.5,1,0,3674.71,1,683,28.869660555375695,0,1,True,False,False,False,False,False,False,False,True,False
769,6,0.0,0,0,104393.78,5,390,0.0,0,0,False,True,True,False,True,False,True,False,True,False
700,8,110923.15,1,1,161845.81,2,635,0.6853588896809273,1,1,False,False,False,False,False,True,False,False,True,False
627,5,0.0,1,1,103737.82,4,499,0.0,1,0,False,False,True,False,True,False,False,False,True,False
850,9,122506.38,0,1,199693.84,2,229,0.6134679293666276,0,1,True,False,True,False,True,False,True,False,False,False
826,8,174506.1,0,1,161802.82,3,808,1.0785042034236274,0,0,False,True,False,False,False,False,False,True,True,False
594,2,133853.27,1,1,65361.66,1,722,2.047855304542379,1,1,False,False,True,True,False,False,False,False,False,False
689,9,157094.78,1,1,99490.01,2,670,1.5789846740926643,1,1,True,False,True,True,False,False,False,True,False,False
590,6,147751.75,1,0,88206.04,3,289,1.6750562086654308,0,0,False,False,False,False,False,True,False,True,False,False
622,4,0.0,1,0,4459.5,3,882,0.0,0,0,False,True,True,False,True,False,True,False,True,False
557,8,146200.01,1,0,177944.64,2,779,0.8215992816682668,0,1,False,False,True,True,False,False,True,False,False,False
599,10,118577.24,1,1,31448.52,2,785,3.770399039476596,1,1,False,False,True,False,False,True,True,False,False,False
575,1,84903.33,0,1,26015.8,3,899,3.2634040312413517,0,0,False,True,True,True,False,False,True,False,True,False
665,1,0.0,0,1,121505.61,2,350,0.0,0,1,False,False,True,False,True,False,True,False,True,False
604,9,124577.33,1,1,7267.25,4,470,17.139934647267225,1,0,False,True,True,False,False,False,False,False,False,False
567,3,0.0,1,0,25843.7,2,947,0.0,0,1,False,False,True,False,False,True,False,True,True,False
619,3,0.0,1,0,53394.12,3,658,0.0,0,0,False,False,False,False,True,False,False,False,True,False
702,1,103033.83,1,1,40321.87,2,894,2.5552206477366317,1,1,True,False,True,False,True,False,False,False,False,False
834,8,160602.25,1,0,129273.94,2,771,1.242330880215454,0,1,False,False,False,True,False,False,True,False,True,False
707,6,89685.92,0,1,126471.13,2,230,0.7091358388603085,0,1,False,False,True,True,False,False,False,True,False,False
670,9,0.0,1,0,27359.19,4,440,0.0,0,0,False,True,False,False,False,False,False,False,True,False
628,9,149136.31,1,1,16402.11,3,859,9.091953294222863,1,0,False,False,True,True,False,False,False,False,True,False
544,3,124043.8,1,1,111402.97,1,642,1.1134594215987097,1,1,False,False,False,False,False,False,False,True,False,False
563,7,0.0,0,0,6139.74,4,743,0.0,0,0,False,True,True,False,False,False,False,False,True,False
537,10,0.0,0,0,52337.97,2,958,0.0,0,1,False,False,False,True,False,False,True,False,False,False
734,3,0.0,1,0,130805.54,4,505,0.0,0,0,False,False,False,False,False,True,True,False,False,False
531,7,121854.45,1,0,147521.35,1,515,0.8260067033910454,0,1,False,False,True,False,True,False,True,False,False,False
607,0,0.0,1,1,81140.09,4,430,0.0,1,0,False,False,True,False,False,False,True,False,True,False
694,4,0.0,1,1,11525.72,1,988,0.0,1,1,False,False,False,True,False,False,False,False,True,False
673,4,0.0,1,0,121440.8,3,595,0.0,0,0,False,False,False,True,False,False,True,False,True,False
557,6,177822.03,1,0,150944.31,3,513,1.1780560124723318,0,0,False,False,True,False,True,False,True,False,False,False
692,4,0.0,1,0,185580.89,1,283,0.0,0,1,False,False,False,False,True,False,True,False,False,False
646,5,98014.74,1,1,12757.14,4,329,7.682525822729646,1,0,False,False,True,False,True,False,False,False,False,False
648,5,123049.21,0,1,5066.76,3,946,24.2807887508485,0,0,True,False,True,False,False,False,True,False,False,False
643,8,117451.47,1,0,65374.86,2,531,1.7965571695729892,0,1,False,True,False,False,False,False,False,False,False,False
760,0,77992.97,1,1,97906.38,5,969,0.7965995004666655,1,0,True,False,True,True,False,False,True,False,True,False
471,6,104592.55,1,0,131736.23,2,485,0.7939483014786328,0,1,True,False,True,False,False,False,False,False,True,False
533,2,0.0,0,1,73669.94,2,285,0.0,0,1,False,False,False,True,False,False,True,False,False,False
711,8,113899.92,0,0,80215.2,3,436,1.4199116886613927,0,0,False,False,False,False,False,True,True,False,False,False
749,9,222267.63,0,0,101108.85,4,763,2.198278703805811,0,0,False,True,True,True,False,False,True,False,False,False
597,8,162532.14,1,0,36051.46,2,699,4.508212199666819,0,1,True,False,False,False,False,True,True,False,False,True
670,9,0.0,0,1,76254.83,3,761,0.0,0,0,False,False,False,False,False,False,False,False,False,False
629,5,0.0,0,0,116748.14,5,839,0.0,0,0,False,True,True,True,False,False,True,False,True,False
764,7,98148.61,1,0,26843.76,1,275,3.656155242214868,0,1,False,False,True,True,False,False,False,False,False,False
511,3,0.0,1,0,132436.71,1,982,0.0,0,1,False,False,False,False,False,False,False,False,True,False
704,5,132084.66,1,1,54474.48,4,246,2.4246626188516376,1,0,False,False,True,False,False,False,False,False,False,True
706,1,0.0,1,0,122379.54,1,884,0.0,0,1,False,False,True,False,False,True,True,False,True,False
708,8,145151.4,0,1,125311.17,4,863,1.1583184618062237,0,0,True,False,False,False,True,False,True,False,False,False
627,7,147361.57,1,1,133031.96,1,916,1.1077072178203058,1,1,True,False,False,False,False,False,True,False,False,False
738,1,130652.52,0,1,22762.23,4,707,5.739630096431833,0,0,False,False,False,False,False,False,False,True,False,False
518,3,0.0,1,0,76515.79,2,583,0.0,0,1,False,False,True,False,True,False,True,False,True,False
647,5,0.0,1,1,174205.22,3,752,0.0,1,0,False,True,False,False,False,False,True,False,False,True
850,8,99986.98,1,0,196582.55,3,895,0.5086233308941669,0,0,False,False,True,False,True,False,False,False,False,False
784,8,0.0,1,0,108891.3,2,672,0.0,0,1,False,True,False,False,True,False,True,False,True,False
581,1,101633.04,1,0,110431.51,3,469,0.9203181200898177,0,0,True,False,False,False,True,False,False,False,False,False
532,5,76705.87,0,1,13889.73,5,753,5.522090631665866,0,0,False,False,True,True,False,False,False,True,True,False
693,0,0.0,0,0,81901.6,1,450,0.0,0,1,False,True,False,False,False,True,True,False,True,False
675,8,0.0,1,1,184842.21,2,977,0.0,1,1,False,False,True,True,False,False,False,False,True,False
710,3,131078.42,1,0,119348.76,2,517,1.0982713329293667,0,1,False,True,True,False,True,False,False,True,True,False
596,1,0.0,1,0,8125.39,1,951,0.0,0,1,False,True,False,False,False,False,False,False,True,False
850,5,0.0,1,0,16491.64,1,829,0.0,0,1,False,False,True,False,False,True,True,False,True,False
554,6,0.0,1,1,181204.5,3,802,0.0,1,0,False,False,False,False,False,False,True,False,True,False
619,0,0.0,0,0,60810.64,1,734,0.0,0,1,False,False,False,False,False,False,True,False,False,True
744,9,120718.28,1,1,58961.49,3,332,2.047374186537916,1,0,False,False,True,True,False,False,False,False,False,False
754,2,0.0,1,0,180698.32,3,357,0.0,0,0,False,False,True,True,False,False,True,False,True,False
563,4,143680.47,1,1,63531.19,1,735,2.261538127365041,1,1,False,True,False,True,False,False,True,False,True,False
785,4,135438.4,0,0,190627.01,4,834,0.7104853059107106,0,0,False,False,False,False,False,True,True,False,False,False
579,6,0.0,1,0,26149.25,4,604,0.0,0,0,False,False,True,False,True,False,False,False,True,False
632,6,111589.33,1,1,170382.99,4,782,0.6549284941619222,1,0,False,False,True,False,False,False,False,False,False,False
677,0,0.0,0,0,76637.38,4,889,0.0,0,0,False,True,False,False,False,True,False,False,True,False
652,8,115144.68,1,0,188905.43,4,900,0.6095328782614758,0,0,False,True,True,False,False,True,True,False,False,False
609,10,126392.18,0,1,43651.49,1,494,2.8954174206328207,0,1,False,False,True,True,False,False,False,False,False,False
561,1,102025.32,1,0,133051.64,1,994,0.7668041761516344,0,1,True,False,False,False,False,False,True,False,False,False
696,3,150604.52,0,0,5566.6,5,326,27.050168833967955,0,0,True,False,True,False,True,False,False,False,False,False
684,6,135871.5,1,1,87219.41,5,353,1.5577947867935955,1,0,False,False,True,False,False,False,False,False,False,False
701,5,186101.18,1,1,76611.33,4,908,2.429128313941111,1,0,True,False,True,False,False,True,False,False,True,False
624,3,149961.99,1,0,104610.86,2,576,1.4335084951170927,0,1,True,False,False,False,True,False,True,False,True,False
663,8,130627.66,1,0,47161.25,4,423,2.769750382986393,0,0,True,False,True,False,False,True,False,False,False,False
620,8,0.0,1,1,199909.32,4,933,0.0,1,0,False,False,True,False,False,True,False,False,True,False
664,10,107209.73,1,1,112340.2,2,739,0.954322456943668,1,1,False,False,True,False,False,False,False,False,False,False
544,6,0.0,1,1,124113.04,4,617,0.0,1,0,False,False,False,False,False,True,False,False,True,False
577,2,108867.0,0,0,140800.66,4,456,0.7731940092183572,0,0,False,True,True,False,False,True,True,False,False,False
647,3,97975.82,0,1,62083.0,5,299,1.5781170671992786,0,0,True,False,False,False,False,False,False,False,True,False
718,6,0.0,0,1,63889.1,1,583,0.0,0,1,False,True,True,False,False,True,True,False,True,False
628,3,123981.31,1,1,40546.15,5,351,3.057707138479523,1,0,False,False,False,False,False,True,True,False,True,False
773,9,102827.44,0,1,64595.25,5,488,1.591848443214583,0,0,False,True,True,False,False,False,True,False,False,False
847,5,97565.74,0,0,144184.06,3,530,0.6766702458631983,0,0,False,False,True,False,True,False,True,False,False,False
588,6,106116.56,1,0,198766.61,3,666,0.5338724956244129,0,0,True,False,True,False,False,False,True,False,True,False
748,4,115221.36,0,1,70956.75,5,986,1.6238023330784868,0,0,False,False,True,False,True,False,True,False,False,False
696,8,101160.99,1,1,115916.55,4,694,0.8726977925258083,1,0,True,False,True,False,False,False,False,False,False,False
717,4,128206.79,1,1,54272.12,1,931,2.36225206879575,1,1,False,False,True,False,False,True,False,False,False,False
674,10,83727.68,1,0,45418.12,1,450,1.8434456678156685,0,1,True,False,False,False,False,False,True,False,False,False
678,2,0.0,1,1,43821.56,4,394,0.0,1,0,False,False,False,False,False,True,False,True,True,False
744,7,190409.34,1,1,138361.48,3,915,1.3761631043329086,1,0,True,False,True,False,True,False,True,False,True,False
445,3,0.0,1,1,180012.39,4,288,0.0,1,0,False,False,True,True,False,False,True,False,True,False
651,1,116646.76,1,0,44731.8,2,658,2.607633772086701,0,1,True,False,False,False,False,False,True,False,False,False
594,5,185013.02,1,0,16481.12,2,817,11.225074201619694,0,1,True,False,True,True,False,False,False,False,False,False
658,9,0.0,1,0,156774.75,4,384,0.0,0,0,False,False,False,False,False,False,False,False,True,False
607,3,98205.77,1,0,176318.27,4,354,0.5569769543623905,0,0,True,False,True,False,True,False,True,False,False,False
644,9,76817.0,1,0,196371.13,4,381,0.39118076480608527,0,0,False,False,True,False,True,False,True,False,False,True
